Year,Année,ISO,Jurisdiction,Juridiction,Month,Mois,Area (hectares),Data Qualifier,Superficie (en hectare),Qualificatifs de données
2016,2016,BC,British Columbia,Colombie-Britannique,March,Mars,424.445,a,424.445,a
2016,2016,BC,British Columbia,Colombie-Britannique,April,Avril,91172.1890000002,a,91172.1890000002,a
2016,2016,BC,British Columbia,Colombie-Britannique,May,Mai,288.288,a,288.288,a
2016,2016,BC,British Columbia,Colombie-Britannique,June,Juin,1199.148,a,1199.148,a
2016,2016,BC,British Columbia,Colombie-Britannique,July,Juillet,5164.18400000001,a,5164.18400000001,a
2016,2016,BC,British Columbia,Colombie-Britannique,August,Août,1741.247,a,1741.247,a
2016,2016,BC,British Columbia,Colombie-Britannique,September,Septembre,15.062,a,15.062,a
2016,2016,MB,Manitoba,Manitoba,April,Avril,1522.1,a,1522.1,a
2016,2016,MB,Manitoba,Manitoba,May,Mai,17914.63,a,17914.63,a
2016,2016,MB,Manitoba,Manitoba,June,Juin,10348.3,a,10348.3,a
2016,2016,MB,Manitoba,Manitoba,July,Juillet,8970,a,8970,a
2016,2016,MB,Manitoba,Manitoba,August,Août,399,a,399,a
2016,2016,MB,Manitoba,Manitoba,September,Septembre,3.5,a,3.5,a
2016,2016,NB,New Brunswick,Nouveau-Brunswick,October,Octobre,0.7,a,0.7,a
2016,2016,NB,New Brunswick,Nouveau-Brunswick,April,Avril,180.7,a,180.7,a
2016,2016,NB,New Brunswick,Nouveau-Brunswick,May,Mai,29.2,a,29.2,a
2016,2016,NB,New Brunswick,Nouveau-Brunswick,June,Juin,23.9,a,23.9,a
2016,2016,NB,New Brunswick,Nouveau-Brunswick,July,Juillet,1.9,a,1.9,a
2016,2016,NB,New Brunswick,Nouveau-Brunswick,August,Août,24.5,a,24.5,a
2016,2016,NB,New Brunswick,Nouveau-Brunswick,September,Septembre,3.9,a,3.9,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,May,Mai,0.1,a,0.1,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,July,Juillet,10603,a,10603,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,August,Août,134.2,a,134.2,a
2016,2016,NS,Nova Scotia,Nouvelle-Ecosse,October,Octobre,0.25,a,0.25,a
2016,2016,NS,Nova Scotia,Nouvelle-Ecosse,March,Mars,2.49,a,2.49,a
2016,2016,NS,Nova Scotia,Nouvelle-Ecosse,April,Avril,269.051,a,269.051,a
2016,2016,NS,Nova Scotia,Nouvelle-Ecosse,May,Mai,59.321,a,59.321,a
2016,2016,NS,Nova Scotia,Nouvelle-Ecosse,June,Juin,26.113,a,26.113,a
2016,2016,NS,Nova Scotia,Nouvelle-Ecosse,July,Juillet,15.783,a,15.783,a
2016,2016,NS,Nova Scotia,Nouvelle-Ecosse,August,Août,429.485,a,429.485,a
2016,2016,NS,Nova Scotia,Nouvelle-Ecosse,September,Septembre,4.731,a,4.731,a
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,May,Mai,8.02,a,8.02,a
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,June,Juin,108583.17,a,108583.17,a
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,July,Juillet,142764.63,a,142764.63,a
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,August,Août,4168.04,a,4168.04,a
2016,2016,ON,Ontario,Ontario,October,Octobre,3031.700000022,a,3031.700000022,a
2016,2016,ON,Ontario,Ontario,November,Novembre,30.600000008,a,30.600000008,a
2016,2016,ON,Ontario,Ontario,March,Mars,79.453800001,a,79.453800001,a
2016,2016,ON,Ontario,Ontario,April,Avril,33.499999898,a,33.499999898,a
2016,2016,ON,Ontario,Ontario,May,Mai,81166.099999655,a,81166.099999655,a
2016,2016,ON,Ontario,Ontario,June,Juin,323.401100308,a,323.401100308,a
2016,2016,ON,Ontario,Ontario,July,Juillet,1370.300201493,a,1370.300201493,a
2016,2016,ON,Ontario,Ontario,August,Août,170.000000335,a,170.000000335,a
2016,2016,ON,Ontario,Ontario,September,Septembre,5.250000009,a,5.250000009,a
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,April,avril,32,a,32,a
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,August,août,0,a,0,a
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,December,décembre,0,a,0,a
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,February,février,0,a,0,a
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,January,janvier,0,a,0,a
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,July,julliet,0,a,0,a
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,June,juin,0,a,0,a
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,March,mars,0,a,0,a
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,May,mai,1,a,1,a
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,November,novembre,0,a,0,a
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,October,octobre,0,a,0,a
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,September,septembre,,a,,a
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,indéterminée,0,a,0,a
2016,2016,QC,Quebec,Québec,October,Octobre,3.7,a,3.7,a
2016,2016,QC,Quebec,Québec,November,Novembre,0,a,0,a
2016,2016,QC,Quebec,Québec,December,Décembre,0.1,a,0.1,a
2016,2016,QC,Quebec,Québec,March,Mars,0.1,a,0.1,a
2016,2016,QC,Quebec,Québec,April,Avril,35.1,a,35.1,a
2016,2016,QC,Quebec,Québec,May,Mai,645.115,a,645.115,a
2016,2016,QC,Quebec,Québec,June,Juin,3980.9,a,3980.9,a
2016,2016,QC,Quebec,Québec,July,Juillet,29031.8,a,29031.8,a
2016,2016,QC,Quebec,Québec,August,Août,234.4,a,234.4,a
2016,2016,QC,Quebec,Québec,September,Septembre,2.1,a,2.1,a
2016,2016,SK,Saskatchewan,Saskatchewan,April,Avril,2626.6,a,2626.6,a
2016,2016,SK,Saskatchewan,Saskatchewan,May,Mai,4640.7,a,4640.7,a
2016,2016,SK,Saskatchewan,Saskatchewan,June,Juin,228398.03,a,228398.03,a
2016,2016,SK,Saskatchewan,Saskatchewan,July,Juillet,19849.58,a,19849.58,a
2016,2016,SK,Saskatchewan,Saskatchewan,August,Août,136.71,a,136.71,a
2016,2016,SK,Saskatchewan,Saskatchewan,September,Septembre,137.8,a,137.8,a
2016,2016,YT,Yukon,Yukon,April,Avril,0.11,a,0.11,a
2016,2016,YT,Yukon,Yukon,May,Mai,273.24,a,273.24,a
2016,2016,YT,Yukon,Yukon,June,Juin,21231.59,a,21231.59,a
2016,2016,YT,Yukon,Yukon,July,Juillet,21.4,a,21.4,a
2016,2016,YT,Yukon,Yukon,August,Août,11.02,a,11.02,a
2016,2016,YT,Yukon,Yukon,September,Septembre,0.04,a,0.04,a
2017,2017,AB,Alberta,Alberta,January,Janvier,0.72,a,0.72,a
2017,2017,AB,Alberta,Alberta,October,Octobre,1701.19,a,1701.19,a
2017,2017,AB,Alberta,Alberta,November,Novembre,0.33,a,0.33,a
2017,2017,AB,Alberta,Alberta,December,Décembre,9.16,a,9.16,a
2017,2017,AB,Alberta,Alberta,February,Février,89.83,a,89.83,a
2017,2017,AB,Alberta,Alberta,March,Mars,14.66,a,14.66,a
2017,2017,AB,Alberta,Alberta,April,Avril,1379.59,a,1379.59,a
2017,2017,AB,Alberta,Alberta,May,Mai,27072.4,a,27072.4,a
2017,2017,AB,Alberta,Alberta,June,Juin,6438.76,a,6438.76,a
2017,2017,AB,Alberta,Alberta,July,Juillet,47234.3423,a,47234.3423,a
2017,2017,AB,Alberta,Alberta,August,Août,30841.4812999999,a,30841.4812999999,a
2017,2017,AB,Alberta,Alberta,September,Septembre,34987.00001,a,34987.00001,a
2017,2017,BC,British Columbia,Colombie-Britannique,January,Janvier,0.009,a,0.009,a
2017,2017,BC,British Columbia,Colombie-Britannique,October,Octobre,513.083,a,513.083,a
2017,2017,BC,British Columbia,Colombie-Britannique,November,Novembre,1.22,a,1.22,a
2017,2017,BC,British Columbia,Colombie-Britannique,February,Février,150.009,a,150.009,a
2017,2017,BC,British Columbia,Colombie-Britannique,March,Mars,19.256,a,19.256,a
2017,2017,BC,British Columbia,Colombie-Britannique,April,Avril,153.389,a,153.389,a
2017,2017,BC,British Columbia,Colombie-Britannique,May,Mai,864.447,a,864.447,a
2017,2017,BC,British Columbia,Colombie-Britannique,June,Juin,4135.685,a,4135.685,a
2017,2017,BC,British Columbia,Colombie-Britannique,July,Juillet,1143805.2115,a,1143805.2115,a
2017,2017,BC,British Columbia,Colombie-Britannique,August,Août,76937.509,a,76937.509,a
2017,2017,BC,British Columbia,Colombie-Britannique,September,Septembre,3280.364,a,3280.364,a
2017,2017,MB,Manitoba,Manitoba,October,Octobre,463.153,a,463.153,a
2017,2017,MB,Manitoba,Manitoba,April,Avril,13.9,a,13.9,a
2017,2017,MB,Manitoba,Manitoba,May,Mai,768.9,a,768.9,a
2017,2017,MB,Manitoba,Manitoba,June,Juin,15289.3,a,15289.3,a
2017,2017,MB,Manitoba,Manitoba,July,Juillet,54523.4999999999,a,54523.4999999999,a
2017,2017,MB,Manitoba,Manitoba,August,Août,150690.3,a,150690.3,a
2017,2017,MB,Manitoba,Manitoba,September,Septembre,2674.6,a,2674.6,a
2017,2017,NB,New Brunswick,Nouveau-Brunswick,October,Octobre,428.7,a,428.7,a
2017,2017,NB,New Brunswick,Nouveau-Brunswick,November,Novembre,0.6,a,0.6,a
2017,2017,NB,New Brunswick,Nouveau-Brunswick,April,Avril,19.3,a,19.3,a
2017,2017,NB,New Brunswick,Nouveau-Brunswick,May,Mai,3.7,a,3.7,a
2017,2017,NB,New Brunswick,Nouveau-Brunswick,June,Juin,2.9,a,2.9,a
2017,2017,NB,New Brunswick,Nouveau-Brunswick,July,Juillet,58.7,a,58.7,a
2017,2017,NB,New Brunswick,Nouveau-Brunswick,August,Août,26.3,a,26.3,a
2017,2017,NB,New Brunswick,Nouveau-Brunswick,September,Septembre,27.7,a,27.7,a
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,October,Octobre,15.1,a,15.1,a
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,November,Novembre,0.2,a,0.2,a
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,May,Mai,18.1,a,18.1,a
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,June,Juin,622.5,a,622.5,a
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,July,Juillet,38.951,a,38.951,a
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,August,Août,2.7,a,2.7,a
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,September,Septembre,2.4,a,2.4,a
2017,2017,NS,Nova Scotia,Nouvelle-Ecosse,October,Octobre,0,a,0,a
2017,2017,NS,Nova Scotia,Nouvelle-Ecosse,November,Novembre,0,a,0,a
2017,2017,NS,Nova Scotia,Nouvelle-Ecosse,April,Avril,571.84,a,571.84,a
2017,2017,NS,Nova Scotia,Nouvelle-Ecosse,May,Mai,0.78,a,0.78,a
2017,2017,NS,Nova Scotia,Nouvelle-Ecosse,June,Juin,0.15,a,0.15,a
2017,2017,NS,Nova Scotia,Nouvelle-Ecosse,July,Juillet,0.31,a,0.31,a
2017,2017,NS,Nova Scotia,Nouvelle-Ecosse,August,Août,0,a,0,a
2017,2017,NS,Nova Scotia,Nouvelle-Ecosse,September,Septembre,0,a,0,a
2017,2017,NT,Northwest Territories,Territoires du Nord-Ouest,May,Mai,2759.03,a,2759.03,a
2017,2017,NT,Northwest Territories,Territoires du Nord-Ouest,June,Juin,106137.21,a,106137.21,a
2017,2017,NT,Northwest Territories,Territoires du Nord-Ouest,July,Juillet,823762.51,a,823762.51,a
2017,2017,NT,Northwest Territories,Territoires du Nord-Ouest,August,Août,98921.93,a,98921.93,a
2017,2017,NT,Northwest Territories,Territoires du Nord-Ouest,September,Septembre,1496.13,a,1496.13,a
2017,2017,ON,Ontario,Ontario,October,Octobre,493.400000155,a,493.400000155,a
2017,2017,ON,Ontario,Ontario,February,Février,0.356,a,0.356,a
2017,2017,ON,Ontario,Ontario,March,Mars,241.500000002,a,241.500000002,a
2017,2017,ON,Ontario,Ontario,April,Avril,25.799999673,a,25.799999673,a
2017,2017,ON,Ontario,Ontario,May,Mai,29.300000226,a,29.300000226,a
2017,2017,ON,Ontario,Ontario,June,Juin,20645.899999359,a,20645.899999359,a
2017,2017,ON,Ontario,Ontario,July,Juillet,73383.1000022449,a,73383.1000022449,a
2017,2017,ON,Ontario,Ontario,August,Août,17507.099995862,a,17507.099995862,a
2017,2017,ON,Ontario,Ontario,September,Septembre,603.500000303,a,603.500000303,a
2017,2017,PE,Prince Edward Island,Île-du-Prince-Édouard,April,avril,,a,,a
2017,2017,PE,Prince Edward Island,Île-du-Prince-Édouard,August,août,,a,,a
2017,2017,PE,Prince Edward Island,Île-du-Prince-Édouard,December,décembre,,a,,a
2017,2017,PE,Prince Edward Island,Île-du-Prince-Édouard,February,février,,a,,a
2017,2017,PE,Prince Edward Island,Île-du-Prince-Édouard,January,janvier,,a,,a
2017,2017,PE,Prince Edward Island,Île-du-Prince-Édouard,July,julliet,,a,,a
2017,2017,PE,Prince Edward Island,Île-du-Prince-Édouard,June,juin,,a,,a
2017,2017,PE,Prince Edward Island,Île-du-Prince-Édouard,March,mars,,a,,a
2017,2017,PE,Prince Edward Island,Île-du-Prince-Édouard,May,mai,,a,,a
2017,2017,PE,Prince Edward Island,Île-du-Prince-Édouard,November,novembre,,a,,a
2017,2017,PE,Prince Edward Island,Île-du-Prince-Édouard,October,octobre,,a,,a
2017,2017,PE,Prince Edward Island,Île-du-Prince-Édouard,September,septembre,,a,,a
2017,2017,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,indéterminée,7,a,7,a
2017,2017,QC,Quebec,Québec,October,Octobre,29.5,a,29.5,a
2017,2017,QC,Quebec,Québec,November,Novembre,0,a,0,a
2017,2017,QC,Quebec,Québec,February,Février,0.001,a,0.001,a
2017,2017,QC,Quebec,Québec,April,Avril,10.5,a,10.5,a
2017,2017,QC,Quebec,Québec,May,Mai,312.82,a,312.82,a
2017,2017,QC,Quebec,Québec,June,Juin,37008.6,a,37008.6,a
2017,2017,QC,Quebec,Québec,July,Juillet,930.300000000001,a,930.300000000001,a
2017,2017,QC,Quebec,Québec,August,Août,121.11,a,121.11,a
2017,2017,QC,Quebec,Québec,September,Septembre,31.88,a,31.88,a
2017,2017,SK,Saskatchewan,Saskatchewan,October,Octobre,285,a,285,a
2017,2017,SK,Saskatchewan,Saskatchewan,March,Mars,0.1,a,0.1,a
2017,2017,SK,Saskatchewan,Saskatchewan,April,Avril,13.7,a,13.7,a
2017,2017,SK,Saskatchewan,Saskatchewan,May,Mai,1005.102,a,1005.102,a
2017,2017,SK,Saskatchewan,Saskatchewan,June,Juin,6.2,a,6.2,a
2017,2017,SK,Saskatchewan,Saskatchewan,July,Juillet,39555.002,a,39555.002,a
2017,2017,SK,Saskatchewan,Saskatchewan,August,Août,358419.1,a,358419.1,a
2017,2017,SK,Saskatchewan,Saskatchewan,September,Septembre,513.200000000001,a,513.200000000001,a
2017,2017,YT,Yukon,Yukon,April,Avril,0.71,a,0.71,a
2017,2017,YT,Yukon,Yukon,May,Mai,2887.38,a,2887.38,a
2017,2017,YT,Yukon,Yukon,June,Juin,251052.61,a,251052.61,a
2017,2017,YT,Yukon,Yukon,July,Juillet,139183.42,a,139183.42,a
2017,2017,YT,Yukon,Yukon,August,Août,6156.03,a,6156.03,a
2017,2017,YT,Yukon,Yukon,September,Septembre,0,a,0,a
2018,2018,AB,Alberta,Alberta,January,Janvier,0.1201,a,0.1201,a
2018,2018,AB,Alberta,Alberta,October,Octobre,232.2,a,232.2,a
2018,2018,AB,Alberta,Alberta,November,Novembre,8.44,a,8.44,a
2018,2018,AB,Alberta,Alberta,December,Décembre,397.79,a,397.79,a
2018,2018,AB,Alberta,Alberta,March,Mars,2.11,a,2.11,a
2018,2018,AB,Alberta,Alberta,April,Avril,117.09,a,117.09,a
2018,2018,AB,Alberta,Alberta,May,Mai,42830.6005999998,a,42830.6005999998,a
2018,2018,AB,Alberta,Alberta,June,Juin,13092.7805,a,13092.7805,a
2018,2018,AB,Alberta,Alberta,July,Juillet,10748.6216,a,10748.6216,a
2018,2018,AB,Alberta,Alberta,August,Août,17544.7123,a,17544.7123,a
2018,2018,AB,Alberta,Alberta,September,Septembre,43.0399999999999,a,43.0399999999999,a
2018,2018,BC,British Columbia,Colombie-Britannique,Unspecified,Indéterminé,0.01,a,0.01,a
2018,2018,BC,British Columbia,Colombie-Britannique,January,Janvier,0.009,a,0.009,a
2018,2018,BC,British Columbia,Colombie-Britannique,October,Octobre,199.637,a,199.637,a
2018,2018,BC,British Columbia,Colombie-Britannique,November,Novembre,0.018,a,0.018,a
2018,2018,BC,British Columbia,Colombie-Britannique,December,Décembre,6.399,a,6.399,a
2018,2018,BC,British Columbia,Colombie-Britannique,March,Mars,140.502,a,140.502,a
2018,2018,BC,British Columbia,Colombie-Britannique,April,Avril,278.258,a,278.258,a
2018,2018,BC,British Columbia,Colombie-Britannique,May,Mai,36556.1849999999,a,36556.1849999999,a
2018,2018,BC,British Columbia,Colombie-Britannique,June,Juin,11542.789,a,11542.789,a
2018,2018,BC,British Columbia,Colombie-Britannique,July,Juillet,610179.926000002,a,610179.926000002,a
2018,2018,BC,British Columbia,Colombie-Britannique,August,Août,701902.718999995,a,701902.718999995,a
2018,2018,BC,British Columbia,Colombie-Britannique,September,Septembre,128.82,a,128.82,a
2018,2018,MB,Manitoba,Manitoba,April,Avril,5559.8,a,5559.8,a
2018,2018,MB,Manitoba,Manitoba,May,Mai,66750.11,a,66750.11,a
2018,2018,MB,Manitoba,Manitoba,June,Juin,31403,a,31403,a
2018,2018,MB,Manitoba,Manitoba,July,Juillet,122111.31,a,122111.31,a
2018,2018,MB,Manitoba,Manitoba,August,Août,8613.80000000001,a,8613.80000000001,a
2018,2018,MB,Manitoba,Manitoba,September,Septembre,39.3,a,39.3,a
2018,2018,NB,New Brunswick,Nouveau-Brunswick,October,Octobre,1.3,a,1.3,a
2018,2018,NB,New Brunswick,Nouveau-Brunswick,April,Avril,31.2,a,31.2,a
2018,2018,NB,New Brunswick,Nouveau-Brunswick,May,Mai,130.9,a,130.9,a
2018,2018,NB,New Brunswick,Nouveau-Brunswick,June,Juin,36.8,a,36.8,a
2018,2018,NB,New Brunswick,Nouveau-Brunswick,July,Juillet,101.6,a,101.6,a
2018,2018,NB,New Brunswick,Nouveau-Brunswick,August,Août,1.7,a,1.7,a
2018,2018,NB,New Brunswick,Nouveau-Brunswick,September,Septembre,7.4,a,7.4,a
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indéterminé,0,a,0,a
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,October,Octobre,0.8,a,0.8,a
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,April,Avril,7.4,a,7.4,a
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,May,Mai,71.1,a,71.1,a
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,June,Juin,12.1,a,12.1,a
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,July,Juillet,285.8,a,285.8,a
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,August,Août,7.2,a,7.2,a
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,September,Septembre,11.1,a,11.1,a
2018,2018,NS,Nova Scotia,Nouvelle-Ecosse,March,Mars,22.599999905,a,22.599999905,a
2018,2018,NS,Nova Scotia,Nouvelle-Ecosse,April,Avril,99.38000025,a,99.38000025,a
2018,2018,NS,Nova Scotia,Nouvelle-Ecosse,May,Mai,29.570000113,a,29.570000113,a
2018,2018,NS,Nova Scotia,Nouvelle-Ecosse,June,Juin,32.519999951,a,32.519999951,a
2018,2018,NS,Nova Scotia,Nouvelle-Ecosse,July,Juillet,4.769999952,a,4.769999952,a
2018,2018,NS,Nova Scotia,Nouvelle-Ecosse,August,Août,3.150000025,a,3.150000025,a
2018,2018,NS,Nova Scotia,Nouvelle-Ecosse,September,Septembre,6.3800001,a,6.3800001,a
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,November,Novembre,0.1,a,0.1,a
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,May,Mai,6198.12,a,6198.12,a
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,June,Juin,3232.31,a,3232.31,a
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,July,Juillet,8167.8,a,8167.8,a
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,August,Août,4557.4,a,4557.4,a
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,September,Septembre,21.01,a,21.01,a
2018,2018,ON,Ontario,Ontario,December,Décembre,0.0001,a,0.0001,a
2018,2018,ON,Ontario,Ontario,March,Mars,2.097,a,2.097,a
2018,2018,ON,Ontario,Ontario,April,Avril,143.999999687,a,143.999999687,a
2018,2018,ON,Ontario,Ontario,May,Mai,4043.300002256,a,4043.300002256,a
2018,2018,ON,Ontario,Ontario,June,Juin,77069.1000011967,a,77069.1000011967,a
2018,2018,ON,Ontario,Ontario,July,Juillet,166056.420003512,a,166056.420003512,a
2018,2018,ON,Ontario,Ontario,August,Août,18206.610001684,a,18206.610001684,a
2018,2018,ON,Ontario,Ontario,September,Septembre,175.70000016,a,175.70000016,a
2018,2018,PE,Prince Edward Island,Île-du-Prince-Édouard,May,Mai,7.327422169,a,7.327422169,a
2018,2018,PE,Prince Edward Island,Île-du-Prince-Édouard,September,Septembre,0.062729291,a,0.062729291,a
2018,2018,QC,Quebec,Québec,October,Octobre,1.4,a,1.4,a
2018,2018,QC,Quebec,Québec,November,Novembre,0,a,0,a
2018,2018,QC,Quebec,Québec,April,Avril,12.7,a,12.7,a
2018,2018,QC,Quebec,Québec,May,Mai,210.43,a,210.43,a
2018,2018,QC,Quebec,Québec,June,Juin,63534.8,a,63534.8,a
2018,2018,QC,Quebec,Québec,July,Juillet,22521.3,a,22521.3,a
2018,2018,QC,Quebec,Québec,August,Août,31,a,31,a
2018,2018,QC,Quebec,Québec,September,Septembre,4.7,a,4.7,a
2018,2018,SK,Saskatchewan,Saskatchewan,October,Octobre,182.7,a,182.7,a
2018,2018,SK,Saskatchewan,Saskatchewan,April,Avril,485.2,a,485.2,a
2018,2018,SK,Saskatchewan,Saskatchewan,May,Mai,101328.8,a,101328.8,a
2018,2018,SK,Saskatchewan,Saskatchewan,June,Juin,56328.4999999999,a,56328.4999999999,a
2018,2018,SK,Saskatchewan,Saskatchewan,July,Juillet,2937.31,a,2937.31,a
2018,2018,SK,Saskatchewan,Saskatchewan,August,Août,31460.4,a,31460.4,a
2018,2018,SK,Saskatchewan,Saskatchewan,September,Septembre,10,a,10,a
2018,2018,YT,Yukon,Yukon,April,Avril,2300,a,2300,a
2018,2018,YT,Yukon,Yukon,May,Mai,168.16,a,168.16,a
2018,2018,YT,Yukon,Yukon,June,Juin,16782.12,a,16782.12,a
2018,2018,YT,Yukon,Yukon,July,Juillet,54700.33,a,54700.33,a
2018,2018,YT,Yukon,Yukon,August,Août,6634.87,a,6634.87,a
2018,2018,YT,Yukon,Yukon,September,Septembre,0.01,a,0.01,a
2019,2019,AB,Alberta,Alberta,January,Janvier,2.23,a,2.23,a
2019,2019,AB,Alberta,Alberta,October,Octobre,8.791,a,8.791,a
2019,2019,AB,Alberta,Alberta,November,Novembre,0.01,a,0.01,a
2019,2019,AB,Alberta,Alberta,December,Décembre,0.1,a,0.1,a
2019,2019,AB,Alberta,Alberta,February,Février,0.01,a,0.01,a
2019,2019,AB,Alberta,Alberta,March,Mars,14.01,a,14.01,a
2019,2019,AB,Alberta,Alberta,April,Avril,627.809999999999,a,627.809999999999,a
2019,2019,AB,Alberta,Alberta,May,Mai,896886.981000001,a,896886.981000001,a
2019,2019,AB,Alberta,Alberta,June,Juin,26565.6,a,26565.6,a
2019,2019,AB,Alberta,Alberta,July,Juillet,79691.3300000001,a,79691.3300000001,a
2019,2019,AB,Alberta,Alberta,August,Août,3.20109999999999,a,3.20109999999999,a
2019,2019,AB,Alberta,Alberta,September,Septembre,31.18,a,31.18,a
2019,2019,BC,British Columbia,Colombie-Britannique,October,Octobre,4.545,a,4.545,a
2019,2019,BC,British Columbia,Colombie-Britannique,November,Novembre,93.267,a,93.267,a
2019,2019,BC,British Columbia,Colombie-Britannique,February,Février,0.93,a,0.93,a
2019,2019,BC,British Columbia,Colombie-Britannique,March,Mars,436.815,a,436.815,a
2019,2019,BC,British Columbia,Colombie-Britannique,April,Avril,549.583,a,549.583,a
2019,2019,BC,British Columbia,Colombie-Britannique,May,Mai,10093.178,a,10093.178,a
